symbol,sector,setup,entry_date,exit_date,entry_price,exit_price,qty,gross_pnl,costs,net_pnl,r_multiple,bars_held,exit_reason,mae_r,mfe_r,regime_at_entry,entry_rank,entry_score,f_ema_fast,f_ema_slow,f_ema_pull,f_ema_slow_slope,f_atr,f_atr_pct,f_adx,f_rsi_fast,f_rsi_14,f_roc_21,f_roc_63,f_roc_126,f_mom,f_hh_52w,f_pct_below_52w,f_donchian_high,f_structure_low,f_vol_avg,f_vol_ratio,f_turnover_med,f_dist_ema_atr,f_rs_index,f_gap,f_close
HCLTECH,IT,pullback,2022-09-01,2022-12-05,539.543941657172,614.4040798878342,26,1946.3635939972169,128.238307190144,1868.1491901564914,1.8009213411888332,67,stop_trail,-0.2663181640741722,4.637103570129932,risk_on,4,1.3732077317841485,518.250724601383,413.13739563874816,547.697754056234,0.0847084160284961,26.167079560979403,0.0485247433385379,31.641121506203557,34.74457958220928,48.5816345395534,-0.034061297133073376,0.3217345809825525,0.9282665582579535,3.24471091979511,594.357919215494,0.09271453309957278,594.357919215494,519.1742609740205,2805726.051480386,0.620328272334894,1479188657.4296112,-0.3227510274945624,0.18907182402564682,-0.001821598789613077,539.2523022413959
LT,Infrastructure,pullback,2022-10-31,2022-12-29,297.5268527222012,296.2637221178828,37,-46.735832359781,100.3325132060358,-107.81241285284646,-0.13398374331468993,43,stop_trail,-0.31243252865968196,1.5626876726683296,risk_on,17,0.14919415314014764,273.4961640266816,230.1705486412722,288.86507118074707,0.06605066305083973,10.669624934907594,0.03584356917523909,48.46503822381559,82.81295641221473,64.20566740041255,0.051694942635893026,0.2714871270861272,0.36962971796313027,1.590273175229394,307.9450298267135,0.033360127010768514,307.9450298267135,277.6691142181014,10700834.080435973,0.5080117709060267,2924349168.3525057,0.8254154567138634,0.1539634464706756,0.007153772054232732,297.67194451935944
HINDUNILVR,FMCG,pullback,2022-12-05,2023-01-02,109.77833820951183,114.3601534025242,155,710.181354916918,144.87912409955436,625.9794625318547,0.5364164438020167,20,stop_trail,-0.2338523079986535,2.4700033717197423,risk_on,8,0.7976464405502905,105.24604499559446,82.16436394412571,110.18950512579114,0.08991388708916781,4.931488873412824,0.0448978724567249,30.381298140097417,57.45471707978916,51.02240302579538,-0.010458881845008539,0.23678981880250105,0.659581398163612,3.123805358278775,120.25858362912433,0.08665214923292208,120.25858362912433,104.35986568333765,49343676.25499918,1.343793029726807,4827085511.290991,-0.07129413466449037,0.14899448339116717,0.013395959693126125,109.83791889395361
POWERGRID,Power,pullback,2022-12-20,2023-01-02,325.4682818110012,305.28718099730145,48,-968.6928390575877,129.4083091772259,-1042.391897574737,-0.8686751642569334,9,stop_trail,-0.7293318854526034,1.3689347660504272,risk_on,10,0.05192546698917181,319.8600170494965,273.05328657064746,328.92545338577725,0.05320771158205462,16.406311532584063,0.050274779593982355,22.783279299348226,57.54937281767173,48.85279462114087,0.008225023616685201,0.18769101804663424,0.18666811295143781,1.8386209659215964,362.80842690084194,0.10053677269395289,352.93289904931925,310.58400884320673,41733350.75579706,0.43485646017863083,13369948936.871532,-0.15802545420198602,0.11936349734735718,-0.001320158040938546,326.33283855406137
WIPRO,IT,pullback,2022-10-20,2023-01-03,3708.477570622681,5175.89264272983,3,4402.2452163214475,116.35970042565842,4325.558449883305,4.194184608611528,53,stop_trail,-0.49264570006193575,5.528546672613761,risk_on,8,0.932054295436956,3259.7618875110907,2402.562897552494,3560.51550614177,0.12848232281327432,226.21963074295806,0.061354557310911946,50.387437958661295,55.63295774516742,59.62512047321838,0.13243110610173203,0.4280855309345677,0.8293263539042959,2.45107823583737,3922.542502415461,0.06002607972678464,3922.542502415461,3401.2136086251962,4897309.625243807,1.0816964369678157,16166423585.522161,0.5595100074927496,0.25632599095223885,-0.01297207161337477,3687.0876534337694
SOLARINDS,Chemicals,pullback,2022-12-05,2023-01-03,4905.708855719019,5198.4175570658945,3,878.1261040406262,129.39859255177976,801.2083098457392,0.7924001814157815,21,stop_trail_gap,-0.271688337543857,2.434338638168209,risk_on,5,1.309876550402983,4605.146059603158,3487.5207266782736,4887.05189610812,0.10750116703787138,220.7725273546617,0.04481910565020742,23.573719867814386,62.354222086059636,55.03187774680836,0.015757476388964076,0.38377514380183353,0.8446745402226892,3.578804946517506,5193.7158838611585,0.05157355500133409,5193.7158838611585,4671.947176031124,730319.0386725396,0.808858344746845,3393344067.131833,0.17577185178064997,0.2855458399726847,0.00439525250682693,4925.857492063543
INDHOTEL,Consumer,pullback,2022-12-21,2023-01-03,615.8621261474342,580.7410942010005,21,-737.5416708751084,111.413806579828,-802.8364436801985,-0.6684676168643708,9,stop_trail_gap,-0.7526460016602058,0.735496146029124,risk_on,6,0.7523751029304845,595.6717185306312,494.2092137472028,619.0797102066988,0.06881623584769492,37.63520958362575,0.061296740333358406,25.737850665600835,61.44740651179097,49.02616721853031,-0.047488820055236136,0.2736721929637944,0.3675836660666376,3.0600857570700324,691.1913229427911,0.1117020059385988,691.1913229427911,576.6653620405951,3879902.6459408873,1.2557641798802381,2248035219.1374435,-0.13540098701053632,0.18086581774691401,0.013927108274477629,613.9838656827275
HINDUNILVR,FMCG,pullback,2023-01-11,2023-01-16,115.06018753241398,111.50946096851895,152,-539.7104377120439,143.913286984712,-621.2579855742074,-0.5334618855480278,3,stop_trail,-0.5041809190091191,0.5189946625548424,neutral,4,0.3584586605150863,113.17949662547103,90.44654561881772,116.49367406236027,0.07814952446895562,5.015860501767861,0.04341158561237371,22.37343656730584,64.15330490740357,48.6589601328334,0.027601392340107722,0.0809977597425331,0.4531400218119077,1.109895665752977,128.3745228733913,0.0999617669384929,128.3745228733913,109.54996146170164,39845014.18661437,0.361233686494122,4176439985.494548,-0.18973719961783297,0.1292685768755364,-0.0005027552060246077,115.54197873708114
RECLTD,Financials,pullback,2023-02-03,2023-02-15,6443.823624200956,5990.416526287002,2,-906.8141958279084,110.51757803717133,-971.3748397141221,-1.0502191505307858,8,stop_trail,-0.5505034558697633,0.8302764247199222,neutral,5,0.42868185148798826,5933.206752317281,4736.396376041397,6159.132200789454,0.07505093512335126,290.3704459974786,0.04536862737209388,32.27143547919896,79.43683625566146,61.616223380724875,0.14999742405608885,0.12941272200170562,0.8172747699793079,0.4619106676358576,6782.504297815571,0.0563592347555637,6782.504297815571,5975.384865928457,1554322.6479924542,0.6264370984532012,8126231731.408292,0.8303715078393431,0.17097301934320353,-5.423125944659102e-05,6400.247545864363
BAJAJFINSV,Financials,pullback,2023-02-09,2023-02-15,8348.183472555867,7724.997969087421,1,-623.1855034684468,79.77994460472515,-673.1960952399031,-1.0965813728234715,4,stop_initial,-0.7799568231412988,0.08591723412400587,risk_on,3,1.309333993093097,7777.187773790713,6745.972573026655,8131.176831535644,0.054342921222296336,402.5990369015958,0.048587168115351874,29.931922457920074,73.91350794722584,56.69212029606785,0.0744921647493777,0.331031499252576,0.537812881836317,1.3575564074151578,9007.64673765499,0.08010173686762978,9007.64673765499,7821.252805042271,1445234.413870244,0.7799752486313442,10507846903.430172,0.38485377047986624,0.32470085170024365,8.653603443353752e-05,8286.118588878786
TCS,IT,pullback,2023-02-07,2023-03-31,116.48479313282006,127.64191128628225,90,1004.1406338115974,100.25923443831385,941.2656905318669,0.8215512201475923,38,stop_trail,-0.42676953655118005,2.3327897292193795,risk_on,2,0.9918887317006242,105.56640433899916,93.63062800925978,111.34024261687983,0.04456074217492301,7.33750740405109,0.06327751921150838,30.472577852075798,62.37263197012002,59.83105226502171,0.1552586278517889,0.2905833060311087,0.3949480390618645,1.5670181549962099,127.96711311039208,0.09384866295705774,127.96711311039208,103.88642143170499,64815537.12829433,0.4491857549057863,6813083679.24176,0.6292774605008389,0.3149983074531917,-0.002856608984460718,115.9575706425072
TCS,IT,pullback,2023-04-03,2023-04-12,139.25767553429273,127.58969247663217,122,-1423.4939330345887,137.4013690598577,-1500.3115201561784,-1.0679952160162267,7,stop_initial,-0.9687614859953794,0.20225427711491303,risk_on,7,0.8409475667325255,126.53429055297855,105.60210259901513,133.57151331065603,0.0685751269599344,7.327128338061541,0.052533067926586643,40.17964180211549,75.89116260361331,61.89508707899333,0.0654862421817406,0.39735368908780844,0.7527016318777213,1.862162585737951,147.94844991031127,0.05726286433421324,146.18166252236955,128.7725782289303,52891615.40398085,1.160151846733273,6332645865.087326,0.8059070773074741,0.12247225278285634,0.012250231044309334,139.47649789463998
KOTAKBANK,Financials,pullback,2023-02-17,2023-04-26,514.870797111142,563.4506069740506,27,1311.654866298533,125.18384080299055,1236.0433669246263,1.0624306144490765,48,stop_trail,-0.4173100052280643,3.500644192137635,risk_on,11,0.15843009512563289,496.9749563349495,427.569657877304,504.17428261277087,0.044347034414244924,28.314792330248203,0.05513325231035093,21.13051475785908,73.992877107441,54.48831099373476,0.042291445398203065,0.11769287422704733,0.40377236250293413,0.5332115323084563,559.4134334745056,0.08194885337826197,553.9714405748165,479.5260664222276,3357250.254674078,1.3925915457235225,1512822675.6987596,0.3318357879695594,0.09946102101665888,-0.00897511738745449,513.5701440368732
MAXHEALTH,Healthcare,breakout,2023-04-13,2023-05-01,159.34907812050028,147.8933913450714,72,-824.8094478308799,100.91782316198717,-884.8144467720018,-0.6264091500901287,12,stop_trail,-0.4407149300344593,0.2935779131600216,risk_on,9,0.6361370012480705,136.0069785515321,114.38222315623375,147.5104690540848,0.07121711970194644,6.300500504246238,0.039621464809242266,43.60260581828582,97.71596237836756,77.41836389440898,0.12253348654624863,0.5662568903128748,0.47435185278370673,2.018077424006846,160.61677951943693,0.009958021230656033,157.45807014524223,140.29149034682388,9377568.590913853,1.24958198517432,1327081882.9146173,1.8263446145497286,0.2377134234074998,0.0013127814118547576,159.01735421898277
BAJAJFINSV,Financials,pullback,2023-04-28,2023-05-22,11739.44195556619,11689.064382978659,1,-50.377572587531176,105.42560236642576,-113.94070381999077,-0.1147543271736153,16,stop_trail,-0.4906429221438557,2.122336923965268,risk_on,18,0.11708621234866193,10225.113293868906,8066.538523155921,11289.68733696873,0.11053458293512453,652.5596146388687,0.05540338595992422,50.0609359613394,60.994547935481535,64.86915350327592,0.10636028356513294,0.4516895148874589,0.9546680180238352,1.9945872130418054,12207.008577509594,0.03511704214882028,12207.008577509594,10916.77354229678,1101449.0135702775,1.7433763404615492,11643452169.751627,0.7488161921939814,0.14379714022929324,-0.007367721321716703,11778.334542782179
WIPRO,IT,pullback,2023-01-20,2023-05-25,5456.807457975873,9075.188569160928,2,7236.762222370109,124.57097424287554,7151.108846690734,6.448148313346768,88,stop_trail,-0.42906397372277466,9.220827300839353,risk_on,1,2.7466844813659534,4898.549879902774,3552.743970675449,5201.923362672581,0.1268571516242074,363.32642095292744,0.06706539113253182,27.239545824494652,77.96321833990145,60.25641795046481,0.021579839734896522,0.4285559029690118,1.1027385173143718,3.5697864395827548,5799.196933131996,0.06581979198607124,5609.0497522570795,4893.996587674035,3012506.9357953332,1.7466825260410703,15710988253.977242,0.5933277135998173,0.44696610565078276,-0.017501065427377505,5417.494997306986
ABB,CapitalGoods,pullback,2023-02-03,2023-05-25,532.7007629032754,678.0924745492966,23,3344.0093678584885,120.61143884616396,3267.0885847584136,2.9246703240088223,79,stop_trail,-0.6958264773787614,4.261694330722241,neutral,6,0.14710557937748037,495.00569043523916,437.3094575221263,509.42037832371113,0.037417659740927256,19.037816210790975,0.03612421458283923,22.725141702602336,73.63206270960018,64.74592763793785,0.08622276288907638,0.15457504621026885,0.2985650903216004,0.3504713862189465,544.7834646782646,0.03262513484624485,535.2937930876765,481.48707698466734,8503601.2424781,1.0839061236216696,4264979540.500819,0.9239217441048019,0.19706127050082545,0.0028916923424180396,527.0098306811318
ADANIGREEN,Power,breakout,2023-05-04,2023-05-26,2184.3858753323975,2021.6925741224823,4,-650.773204839661,82.40523440144396,-702.0206411114624,-0.5824860186587644,16,stop_trail,-0.4923298218599207,0.582414852141177,risk_on,7,0.677943819381904,1929.8115119863871,1501.29930785019,2079.9415276026825,0.09533595085346569,96.25273409639577,0.042999218472898997,36.01856211874162,98.2235369648655,75.58810366648144,0.08481658561991812,0.6008728259107476,1.0281908799302668,3.174579183748673,2265.0893531552,0.011749201876087745,2222.3472705229483,1949.538530559811,408148.8350567542,1.235207383291339,791589776.4222598,1.6470683660388252,0.2439065127679363,-0.005649832278848299,2238.4763610776026
DRREDDY,Pharma,pullback,2023-05-30,2023-05-31,7030.38503588321,6494.926580626064,2,-1070.9169105142919,118.15058227199523,-1138.9272405086595,-1.079234398627791,1,stop_initial,-0.9211438844503201,0.26284633631602344,risk_on,8,0.572296657744506,6279.942860450237,4898.7305921238985,6798.551021278762,0.09932114389670765,346.15255267123223,0.049496797254944915,43.08743452118748,47.095181745844684,61.13113688045733,0.14419216401970858,0.5211259638862442,0.7511723828515098,3.5719753973478765,7381.923436878158,0.052627216956079415,7381.923436878158,6547.306601399158,268694.5757221621,0.7537806570209803,1482459718.263699,0.5629954996135377,0.23130461989424211,-0.0004845968764127795,6993.433350612404
INDHOTEL,Consumer,pullback,2023-05-30,2023-06-06,978.8901375375281,904.1320464128562,19,-1420.4037313687654,148.65382821287477,-1502.7344374655502,-1.0735621348074766,5,stop_initial,-0.9531294044394731,0.30429731142531724,risk_on,2,1.358710006857935,893.3901894151386,690.0586563029236,966.6032810653664,0.10412193566875172,48.332379267913716,0.049231484182612834,37.483295676304174,53.94629376965589,57.19220957807423,0.10281951773248266,0.6424504924096013,0.5536174436089321,5.589164891017471,1091.1303701701245,0.10025673972586369,1091.1303701701245,929.896215981271,2225030.689973865,0.9225951981544879,2068773204.8848922,0.3131216754659852,0.3295130891623874,0.0027757622063502296,981.737196640993
HYUNDAI,Auto,pullback,2023-01-25,2023-06-08,3303.1292568628387,6069.624188477126,3,8299.484794842861,121.18991961120491,8213.631432205291,7.8880757249780995,95,stop_trail,-0.42316505268002147,11.204166591711505,neutral,4,0.6339608701940916,3212.7621927147666,2450.5301594967327,3283.4128823865476,0.08706142720799015,228.75441469706885,0.06911658524733022,32.419611890076716,69.18242349276656,51.06025725031616,-0.09824148058941318,0.21831101497974892,0.7581482101832817,1.160514049579087,3768.559020414683,0.12176267717478073,3764.6086299070575,3005.409262931372,724766.8120361953,0.7944881790195261,2443291870.7323008,0.11486686561250013,0.24076260396465687,0.0021111462437424233,3309.689184997822
INDHOTEL,Consumer,pullback,2023-06-09,2023-06-23,924.2114389517029,849.934622165002,17,-1262.7058853739156,129.02558868794662,-1335.7044352868477,-1.0064655193824266,10,stop_trail,-0.8723499945807864,1.084146334917944,risk_on,4,0.8965282850548973,902.9579020843366,708.4685384092136,944.2682345098673,0.09425982995850557,51.30559114812329,0.055500626302991025,26.438861147207064,55.161420210860925,46.64307755112833,-0.07602422163181566,0.319885273967222,0.4944923009570428,4.2269031183610215,1091.1303701701245,0.15279176601936273,1091.1303701701245,875.0250073782478,2741892.4988610516,1.4613380580983444,2701406641.0487833,-0.386967582111629,0.15267193915682942,0.014170965003210911,924.4146339544702
DRREDDY,Pharma,pullback,2023-06-05,2023-07-13,6552.224503795089,6523.352354760688,2,-57.74429806880107,114.93473900826879,-125.94899484992082,-0.11866629830321716,28,time_stop,-0.7022321946533396,1.3756090823552956,risk_on,10,0.33428597068395244,6325.809272412429,4965.0992249164465,6729.046754378317,0.09686856922594012,348.55491260092174,0.052707607066916976,33.160208139475706,38.909555139436755,48.922214436664746,0.05570704448169672,0.3594274087244762,0.6889341255028374,3.2275651035690847,7381.923436878158,0.10416428667447131,7381.923436878158,6410.306681524847,261807.66598556415,0.6688807036766544,1482459718.263699,-0.3329636232125421,0.14729395173437831,-0.00828709059466426,6612.990647790183
HINDUNILVR,FMCG,breakout,2023-02-20,2023-07-24,135.81748009875366,210.7019677095748,59,4418.1847690384475,94.67604298585937,4352.083650340888,3.774615148247817,110,stop_trail,-0.08055602533910004,5.168611736453396,risk_on,5,0.6210024657830522,120.60110157053622,98.15772120744532,126.29954073545073,0.06830867962523901,5.536963839926372,0.04042957004640646,22.082730138027237,91.45351304145514,73.92206566669728,0.1748128514808991,0.22705787541639078,0.7949691902572871,0.4096131948598733,139.49771349623163,0.018239679589798663,134.3473522663582,116.1977705399683,48263251.06858136,1.628934207683048,5550844580.405615,1.9241193316591654,0.20300017978242235,-0.009289473228824785,136.95331989855083
CHOLAFIN,Financials,breakout,2023-07-14,2023-07-24,4013.0212905572507,3669.350596637873,2,-687.3413878387555,77.31051072752342,-736.0312897550931,-0.570845223869156,6,stop_trail,-0.43609740347767745,0.36412699074009536,risk_on,6,0.5209122414996052,3339.810623447423,2657.726479354444,3621.3253841870905,0.08777486792860723,182.82161637730255,0.04579625193128357,67.80435726371391,84.64985467019585,77.51640894679167,0.202014147665595,0.40428308601238827,0.841922694356811,1.5135717475847283,4058.464597457422,0.016360757653376634,3969.851955057751,3258.702795646939,761670.3321791341,2.2434251240899834,2203183155.937339,2.0278764890766463,0.229109456472804,0.0011445643100098657,3992.0650417336124
NAUKRI,IT,pullback,2023-06-27,2023-07-25,2472.491290020756,2336.220475212404,5,-681.3540740417602,107.6200310574583,-744.8899843849456,-0.5800611988916504,20,stop_trail,-0.7021041000415306,1.3055215658588397,risk_on,5,0.43577659454870477,2149.6259000242626,1707.1496006959046,2321.415879746319,0.09435194184280338,167.78260184398928,0.06829515229346482,44.00513768490957,75.18293678782246,62.56415140344978,0.20098780665359972,0.43068125121875767,0.5848406024792219,2.4114241701029853,2560.6292973355,0.04057653303519648,2560.6292973355,2213.929402860573,952984.0082975056,0.9467247308791601,2180611651.619522,0.8064719275290109,0.24529754862335884,-0.0014033602173185722,2456.727838061274
ZYDUSLIFE,Pharma,pullback,2023-06-07,2023-07-31,2689.006458453701,2701.0578985697016,6,72.30864069600466,136.54049546593842,-6.698393295969808,-0.004948647950706692,38,stop_trail,-0.30461923504667837,2.107761911386996,risk_on,3,1.4291967044290916,2345.22257697541,1839.5284410831716,2535.559777354299,0.09646117644338892,140.08562284956773,0.0526512490591798,39.82641556198998,70.35585974948854,67.81566214368999,0.10537779868191799,0.449026502355516,0.710151316858969,4.5463563283952055,2806.4503415590643,0.051958115589422205,2744.177871097953,2450.5112190405594,1909897.7489455547,1.271770899612877,4221271577.7446322,0.8928303306069921,0.24183732466545038,0.0032025655629535077,2660.632470316365
ADANIENT,Infrastructure,pullback,2023-05-30,2023-08-01,9706.785043620383,10257.785870269567,1,551.0008266491841,93.28389012625681,492.3310187110067,0.6462758842851124,45,stop_trail_gap,-0.6738635444086958,2.3372509021579644,risk_on,5,0.6824271987857214,8955.274806512178,7148.749671344105,9522.515688567706,0.085797646674598,500.1085345163334,0.050969270707794334,36.29932814619479,67.6814508347629,60.74791895380086,0.07261583968794394,0.4534167406584113,0.6750245433870208,4.288998850978265,10165.752462899305,0.03480221616978807,10165.752462899305,9280.704673907167,468802.14628257405,1.4814592893251053,3916881312.612033,0.5787664868969923,0.17649608901039482,-0.012063185860808567,9811.961748156928
WIPRO,IT,pullback,2023-06-07,2023-08-01,9103.584304165926,9849.932053527644,1,746.3477493617174,89.7385056615353,689.072331519111,0.8848556941469709,39,stop_trail_gap,-0.8566603045131573,2.6733547040902685,risk_on,16,0.1270126945914858,8982.190333308821,6585.899483962594,9198.020242482435,0.11166822478807736,511.8857170616939,0.05644538003673119,24.818584117176243,69.93073862296032,46.3307029981518,-0.09475194441069479,0.18165824132161146,0.7728537004099407,2.4822079063924636,10569.836538615575,0.14202162983283884,10569.836538615575,8598.688603869443,1578771.368601808,0.88809363080918,14618103535.42853,-0.2526523242142901,0.012698737177189834,0.008591542993875212,9068.6911263347
HINDUNILVR,FMCG,pullback,2023-07-28,2023-08-01,214.0258980721996,203.131962358298,40,-435.75742855606336,81.90746773811972,-487.1365184926462,-0.9070168772909198,2,stop_trail_gap,-0.9856190367692997,0.5000772324510516,neutral,7,0.3110946249909593,207.83531896199528,163.18858910292946,215.65283688243505,0.08649826934232241,8.780242385361472,0.040938427519214594,28.06438022877706,54.86241247747048,50.110468584225195,0.02168035061316842,0.15287133608777959,0.8469742126516808,1.1362821516436037,236.82331283962156,0.0943698008498074,236.82331283962156,205.5552827205401,20287337.564575806,0.7380679721270705,3795639286.9810114,-0.13422099987182584,0.08362560029762278,0.004232965700391889,214.47434397035485
CHOLAFIN,Financials,pullback,2023-07-27,2023-08-07,3837.368287751196,3882.542319193196,4,180.69612576799955,131.4310098460883,104.00084178840693,0.07811714653421545,7,stop_trail,-0.31118510236109514,1.0865861657302942,neutral,3,0.7673239261604761,3513.358398479706,2766.5956285401508,3784.346496225302,0.09697443204737954,218.82455273782742,0.05752184275614106,53.89218505619605,44.91592637487197,54.91986524678117,0.11800957438769921,0.34304398107609857,0.7242224276396563,1.9040152616883794,4247.768685667719,0.1044240963958959,4247.768685667719,3553.6181181942165,657273.3347094124,0.875598958927308,2164632581.89554,0.090724658153735,0.28355203975781884,-0.008956916973261286,3804.1992789680853
SIEMENS,CapitalGoods,pullback,2023-09-14,2023-09-18,1223.4513634958942,1152.4909547531825,19,-1348.2477661115224,175.28797728502107,-1444.4725495131881,-1.09269195470897,2,stop_initial,-0.8627681135572759,0.16168358179639866,risk_on,3,1.5098559743264228,1154.326891375659,904.8021363735696,1199.3837597932757,0.08243490992794289,45.406250692209476,0.03730809895477616,30.413285837194586,57.284002068246494,57.487248996216394,0.04778781986995617,0.1668391056557761,0.7551104309715491,1.0122757959734836,1265.3224428496674,0.038141224831642506,1265.3224428496674,1159.0309534024118,1903763.888039513,0.8828118884933385,2117422896.7437623,0.3893238267781578,0.14431347137622574,-0.008972753774170505,1217.061495072415
SIEMENS,CapitalGoods,pullback,2023-09-20,2023-10-04,1207.8068586076188,1152.0514315883252,19,-1059.3531133665788,174.56006241037952,-1155.5592002848844,-0.8579628673290256,9,stop_trail,-0.4686276275939714,1.178489195971673,risk_on,4,1.2388702381721215,1160.6412456660228,916.2563509786755,1198.686483357219,0.07930504495409552,46.29329453178074,0.038285256924743626,24.960813632969224,61.369480143102194,54.489253029591055,0.03651016622213099,0.14469755102603266,0.6572189496617955,0.8389067952582427,1265.3224428496674,0.04437982039537525,1265.3224428496674,1153.3338886584534,1853051.8497235805,1.0782519117424498,2117422896.7437623,0.2264080973832458,0.12151987254618835,0.004341830668339375,1209.1676600937617
WIPRO,IT,pullback,2023-09-21,2023-10-18,10978.977639814746,10327.278360425558,1,-651.6992793891877,98.05807210767922,-710.606671569592,-0.6164469950510246,18,stop_trail,-0.49786977144621725,1.0614070316649864,risk_on,9,0.0818078987356803,10381.256769830869,8502.289168331894,10714.937064254336,0.06513663578065865,643.057995959719,0.05785823161413563,23.996679602760338,78.5997893742065,59.045694445737674,0.10450187223219132,0.11854265817649434,0.35296835436439133,0.38215585186761386,11953.677440455076,0.07021303267923862,11953.677440455076,10024.911255279925,1456801.0525015844,1.4644415361492298,14207290827.60254,0.6211514885851929,0.12949255470128107,-0.008423565800349309,11114.373495691327
TATAMOTORS,Auto,pullback,2023-10-06,2023-10-23,871.1309514086538,819.4230150314064,24,-1240.9904730539374,164.31934840074604,-1331.82605341183,-0.9952604985742975,11,stop_trail,-0.9565047265393996,1.1349931843840744,risk_on,13,0.021575461750929753,799.6576377110392,709.9502768141915,830.4747444619316,0.04191388728142309,36.47527229992549,0.04231493812707239,40.5522796311002,76.56310682358742,63.960769658056165,0.15166630668623116,0.055419838243094155,0.38883316251672273,0.07812079157557407,892.4920371459023,0.03417046372332466,892.4920371459023,831.0995017934815,4049464.183299189,1.152906496556137,3270756680.3735476,0.8641587551735671,0.10226326858947643,0.0007562869248132209,861.9951703672521
VEDL,Metals,pullback,2023-09-20,2023-10-31,1694.7807250665674,1655.758070427747,10,-390.22654638820313,140.6431808875083,-470.4343935945731,-0.3823814868009787,28,time_stop,-0.5009415729415055,0.9849565249525711,risk_on,10,0.1016549726073319,1593.1426894123351,1533.3046566042399,1657.530404385894,0.0183913952157011,80.6641355223276,0.04747880196806163,40.95625521043524,53.1816584366456,60.72442647348066,0.11038224070547153,0.1290940047790372,0.07987384719337753,0.45097148806379667,2079.522938419145,0.18300948094866865,1820.2919189621766,1618.8683758458742,3406234.9056553193,0.5226962637683267,5674581859.65701,0.5134886797472452,0.10623226475624126,0.0008923606843984633,1698.9505248382068
HINDALCO,Metals,pullback,2023-10-19,2023-10-31,514.4062979815028,489.0227438846985,53,-1345.3283671306274,193.8768271103186,-1450.5552825160246,-1.103764460833513,8,stop_initial,-0.7930747325027722,0.712509550718025,risk_on,9,0.25208902941248645,484.8968567068817,435.9428509210299,505.1336722218574,0.04138733317423404,16.1196493766716,0.03131960975689998,40.11811766086663,74.47203962693527,61.76581035007988,0.05223192831360568,0.15191236400652186,0.20499666022058038,0.4611631659394765,534.0278306008358,0.03622566202355837,534.0278306008358,496.14115332532566,34970081.13469477,0.8195852032597308,16362633174.074198,0.5923606930481566,0.15368079735047924,-0.002616260998289488,514.6823188983159
LT,Infrastructure,breakout,2023-09-06,2023-11-15,541.6581837640493,542.6742570639806,15,15.241099498968538,80.40284380582781,-36.188710280040105,-0.028173807326159876,49,stop_trail,-0.10182093449150917,0.892821170334483,neutral,5,0.6012458685262506,490.7633945760851,412.7946458803134,499.23623560097917,0.04420527510530747,24.320522183254088,0.04512626091736661,30.31042725165897,97.17764448227365,70.16577243405452,0.12227352094246924,0.20342717576085434,0.6639353103136258,0.3326695248226615,565.4418809565901,0.04686246470812472,538.3609983919688,456.24225965742465,5114964.492090082,1.4701145312216666,2423006967.7966747,1.6326806170357568,0.18156616674649362,-0.0024553352673896134,538.9438807657663
MARUTI,Auto,breakout,2023-09-11,2023-11-17,143.00792883891452,149.06146725719748,76,460.06891978950455,101.08808895018495,397.73791690747424,0.30126854975727724,48,stop_trail,-0.18442140934860377,1.523592341571743,risk_on,9,0.12180997622177007,133.2717849972299,119.27358171258315,135.9685847278908,0.03156295623811367,6.980318133907616,0.048629247686964416,21.146601496397093,84.9007288914229,62.62744208879715,0.054161574821100844,0.2209864353812987,0.27884779490667055,0.2789855517473506,147.28996982828173,0.025449177655051503,143.4178668031675,126.97665692436995,58696146.902390584,1.3814003416784275,7362452936.357759,1.0849042043853705,0.17005282753763828,0.010724324493286419,143.54156121931462
BAJAJ-AUTO,Auto,breakout,2023-11-09,2023-12-07,1031.8378837003222,950.973500407848,11,-889.5082162172168,99.83807603387922,-948.8717857427669,-0.7367445075498388,20,stop_trail,-0.5692380512528447,0.2560489240376662,risk_on,8,0.3734386421385132,915.9303281533635,785.4959776451666,969.6728691732748,0.05962535366856092,45.143048581968266,0.04344647964403194,32.609559481210326,93.04030717483909,75.95085331021369,0.16930062358868359,0.31602726343536314,0.5149604897169402,0.35950722029302473,1066.4987919427317,0.025737640342963553,1015.9224971414404,927.8414530646089,1882079.1789647944,1.6325733264615185,1633167182.050973,1.5368204544329631,0.2246857990747133,0.015790095672123527,1039.0496296095046
HINDALCO,Metals,pullback,2023-11-08,2023-12-15,505.94295370349835,497.5506016913326,52,-436.40230463261946,191.49738688240302,-541.5271864627406,-0.409396442670431,27,stop_trail,-0.4468346600338734,1.4669097760176226,risk_on,7,0.321428488084277,493.5625080557546,445.068894986778,504.1286836200358,0.03317204210654601,16.554002774937615,0.03272183948827601,27.615607412317413,76.22507166970901,52.50251419450167,-0.031186194881732243,0.19479082240745926,0.21509304611241964,0.6445601528117141,534.0278306008358,0.05266971138908216,532.0737003091231,484.9562760121767,31361365.72518496,1.4618259706514327,13581054107.120293,0.10704693562086419,0.10912427916892953,0.001341675657443142,505.90073888935217
